gain	5	87	-130.36
gain	87	5	-129.15
gain	5	88	-135.16
gain	88	5	-134.53
gain	5	89	-132.12
gain	89	5	-131.65
gain	5	90	-135.53
gain	90	5	-135.14
gain	5	91	-135.52
gain	91	5	-135.26
gain	5	92	-131.70
gain	92	5	-133.93
gain	5	93	-128.81
gain	93	5	-127.32
gain	5	94	-132.10
gain	94	5	-131.96
gain	5	95	-140.93
gain	95	5	-139.76
gain	5	96	-132.16
gain	96	5	-131.82
gain	5	97	-139.92
gain	97	5	-136.16
gain	5	98	-136.69
gain	98	5	-136.17
gain	5	99	-137.45
gain	99	5	-137.10
gain	6	7	-90.91
gain	7	6	-91.97
gain	6	8	-104.11
gain	8	6	-104.61
gain	6	9	-110.38
gain	9	6	-110.00
gain	6	10	-121.63
gain	10	6	-120.65
